																																		Class	blank	chow	chow	chow	chow	chow	chow	chow	chow	fishoil	fishoil	fishoil	fishoil	fishoil	fishoil	fishoil	fishoil	iQC	iQC	iQC	ISTD	lard	lard	lard	lard	lard	lard	lard	lard	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
																																		File type	Blank	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	QC	QC	QC	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
																																		Injection order	22	18	10	19	23	20	7	4	14	6	26	2	11	24	27	3	16	1	15	29	12	13	21	25	9	5	17	28	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
																																		Batch ID	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Average	Average	Average	Average	Average	Average	Stdev	Stdev	Stdev	Stdev	Stdev	Stdev
Alignment ID	Average Rt(min)	Average Mz	Metabolite name	Adduct type	Post curation result	Fill %	MS/MS assigned	Reference RT	Reference m/z	Formula	Ontology	INCHIKEY	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	Comment	Manually modified for quantification	Manually modified for annotation	Isotope tracking parent ID	Isotope tracking weight number	RT similarity	m/z similarity	Simple dot product	Weighted dot product	Reverse dot product	Matched peaks count	Matched peaks percentage	Total score	S/N average	Spectrum reference file name	MS1 isotopic spectrum	MS/MS spectrum	blank_pos	chow_1_pos	chow_13_pos	chow_2_pos	chow_3_pos	chow_4_pos	chow_5_pos	chow_6_pos	chow_7_pos	fishoil_11_pos	fishoil_12_pos	fishoil_13_pos	fishoil_14_pos	fishoil_15_pos	fishoil_5_pos	fishoil_8_pos	fishoil_9_pos	iQC_1_pos	iQC_2_pos	iQC_3_pos	ISTD_pos	lard_1_pos	lard_11_pos	lard_12_pos	lard_13_pos	lard_14_pos	lard_15_pos	lard_6_pos	lard_7_pos	blank	chow	fishoil	iQC	ISTD	lard	blank	chow	fishoil	iQC	ISTD	lard
2231	22.106	860.80756	TG O-52:3|TG O-18:1_16:0_18:2	[M+NH4]+	null	0.86	True	14.915	860.80658	C55H102O5	EtherTG	UJOAHNHSAUWHQW-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCCCCC=CCCCCCCCC)CCCCCCCCCCCCCCC	410	False	True	True	Normalized unit: NormalizedByInternalStandardPeakHeight; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_1; Tag: Confirmed	False	False	2231	0	0.00	1.00	0.755	0.794	0.923	4.00	2.00	2.511	290.20	fishoil_12_pos	860.80817:1085086 861.81283:701448 862.81750:191793	102.13490:19953 111.12328:11815 158.92523:6444 247.60701:7669 256.68433:6855 296.57254:6560 561.52466:54863 563.54034:141146 575.50293:30031 587.53918:92997 589.55042:13101 601.51782:10282 671.97894:6717 718.36401:8785 843.79248:7130	831056.440546178	35095442.7528919	28894113.0953117	40003761.6324357	70580437.6126601	37285329.6925569	27414301.750668	24348105.7042273	42579861.1202262	8107204.26947578	18186714.8286093	16992605.7699258	12768320.7722964	16696970.2532398	27660440.4639273	15574216.2139874	9753849.60849741	23265211.9087986	30273205.8593029	23265211.5086405	475926.887597108	35650712.7424695	44789480.5044125	21112676.944746	50379952.746167	26450873.9773757	40983941.6827766	74311171.4732807	38962610.6336981	831056.440546178	38275169.1701222	15717540.2724949	25601209.758914	475926.887597108	41580177.5881157	0	14521732.3202898	6018020.80590095	4046067.30931862	0	16253499.60758
2245	16.811	862.69281	TG 52:9|TG 16:0_16:4_20:5	[M+NH4]+	null	0.14	True	13.449	862.69189	C55H88O6	TG	BPRUDFWUVYNTQU-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCC=CCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCCCC)CCCC=CCC=CCC=CCC=CCC=CCC	410	False	True	True	Normalized unit: NormalizedByInternalStandardPeakHeight; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_1; Tag: Confirmed	True	False	2245	0	0.00	1.00	0.584	0.693	0.870	5.00	2.00	2.431	132.84	iQC_1_pos	862.69312:612203 863.69778:393708 864.70245:216375	102.13537:18868 107.09367:9599 131.08778:9520 133.10330:9587 147.11694:11213 182.74609:6509 228.28595:7081 289.37927:8209 313.27527:18671 400.32944:6664 517.42395:15664 543.43976:31560 589.42572:8444 597.48529:24382 720.08319:9981 845.65887:11235 862.69550:19413	6814.92628291144	0	46676.1905404225	40341.6325499201	0	349927.434770297	145905.394043246	0	129682.867456066	3070487.04524804	9855888.53841343	16222070.611148	9335405.45920706	8978620.75546552	77589562.4135995	11760013.7770381	195640336.485786	7470778.91590828	9608311.80372957	7470778.71263701	0	20404.9398548773	0	0	0	9031.83925892733	12332.2742233416	33605.4117570061	0	6814.92628291144	89066.6899199939	41556548.1357382	8183289.81075829	0	9421.80813676904	0	120058.528453647	66714202.0288527	1234105.24686466	0	12358.8061676637
2249	21.636	862.78674	TG 51:2|TG 16:0_17:1_18:1	[M+NH4]+	null	1.00	True	14.598	862.78583	C54H100O6	TG	QLIUVBJPQMDRHV-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCC)COC(=O)CCCCCCCCCCCCCCC)CCCCCCCC=CCCCCCCCC	410	False	True	True	Normalized unit: NormalizedByInternalStandardPeakHeight; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_1; Tag: Confirmed	False	False	2249	0	0.00	1.00	0.843	0.890	0.976	5.00	2.00	2.575	6207.64	lard_11_pos	862.78668:302405344 863.79135:182970112 864.79602:60468216	107.09275:658221 109.10806:3166954 111.12392:1233095 118.17730:164312 121.10585:2381670 123.12145:1713863 125.13540:342134 127.11434:182159 135.11873:2728117 137.13303:1074658 139.11101:263600 149.13324:1329761 149.54417:143403 151.14816:745968 153.12726:318142 163.14723:565647 165.16295:487604 167.14233:183194 177.16293:255933 177.55031:153583 213.46803:154407 225.22044:468839 233.22701:731846 239.23697:1399535 247.24174:886433 251.23692:1605412 265.25281:2775404 313.27435:819887 315.02301:168761 325.27335:232953 336.31516:150183 339.29041:705287 455.09656:136185 470.71558:149760 549.48773:1370106 561.48804:234537 563.50385:41739460 565.51880:1601672 575.50348:3207855 577.51971:31687162 589.51965:35779652 591.53540:2745024 603.53534:8132933 617.54889:301024 717.85687:209409 845.76086:1325582 862.78699:9438489	30179546.7226019	651675384.969083	2039146150.05434	511143633.416334	1140157850.09358	1127516538.52575	818207982.319861	1037138171.79372	2438881925.08961	179627975.750076	374071627.006391	753160316.003626	242616630.43076	310202933.805233	2546299789.07103	692761676.884556	4347149056.35238	1371122829.8447	1733946787.14458	1371122875.83553	26169773.0398716	2211017764.13692	3731601837.42398	1224594858.48328	1410917700.07411	1163117688.0281	774249940.938402	4504020619.95542	1685882843.56303	30179546.7226019	1220483454.53278	1180736250.66301	1492064164.27494	26169773.0398716	2088175406.5754	0	675271917.966947	1492969068.13234	209476496.139126	0	1336341987.64714
2250	22.431	862.82330	TG O-52:2|TG O-18:1_16:0_18:1	[M+NH4]+	null	0.90	True	15.386	862.82220	C55H104O5	EtherTG	SRSFVHXSVPMBMY-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COCCCCCCCCC=CCCCCCCCC)CCCCCCCCCCCCCCC	410	False	True	True	Normalized unit: NormalizedByInternalStandardPeakHeight; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_1; Tag: Confirmed	False	False	2250	0	0.00	1.00	0.831	0.886	0.936	4.00	2.00	2.553	610.15	iQC_3_pos	862.82361:4594037 863.82828:2683855 864.83294:814950	101.37665:6764 102.13547:18026 109.10821:19176 111.12366:31066 123.12197:14296 125.13579:14010 135.11862:8247 206.85817:22323 206.88301:48230 226.34731:6873 265.25375:11683 522.47638:7897 563.54034:387331 565.52002:9396 575.49652:10295 577.51801:116738 589.55603:340165 591.56628:7837 603.53387:24744 845.78101:11312 862.79193:19345	2499719.56035411	96843971.0780567	99156181.9138764	111740642.402341	196343507.507822	110534991.814446	91074129.4354336	66298573.7487767	142161111.855907	13601114.8689608	40084891.7716717	43010491.4550835	24572418.7934591	34369837.7438214	61800886.254064	30965107.5656099	35750708.4970368	82685008.4714682	104396039.753144	82685010.6563069	2187746.11340126	111651123.150783	188977919.240205	79946501.5003806	154704591.069062	94938067.5956091	155320073.836694	282145091.468853	149418751.217126	2499719.56035411	114269138.719582	35519432.1187134	89922019.6269732	2187746.11340126	152137764.884839	0	39471007.1068758	14091744.7121223	12534869.1241516	0	63702167.1515473
2259	17.581	864.70844	TG 52:8|TG 14:0_16:2_22:6	[M+NH4]+	null	0.34	True	13.618	864.70758	C55H90O6	TG	XHIPQRBVPNLQKY-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCC=CCCC)COC(=O)CCCCCCCCCCCCC)CCC=CCC=CCC=CCC=CCC=CCC=CCC	410	False	True	True	Normalized unit: NormalizedByInternalStandardPeakHeight; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_1; Tag: Confirmed	True	False	2259	0	0.00	1.00	0.452	0.546	0.804	5.00	2.00	2.343	321.46	fishoil_12_pos	864.70874:906975 865.71341:617500 866.71808:175664	102.13533:8631 105.07787:10281 109.10795:13581 119.09007:8038 119.56810:6333 121.10574:15800 123.12109:10254 131.08743:12756 133.10280:7909 135.11852:12722 147.11790:9829 161.13182:8070 173.13295:8339 187.14938:9109 201.16310:12643 206.82819:67958 285.22058:6954 304.41357:15146 337.27563:7155 362.55405:6077 381.40216:7062 519.44153:72572 545.45905:48948 569.45343:8644 571.47321:10639 573.49237:10834 575.50635:10145 595.46967:12237 599.50464:19228 611.31726:7860 619.46912:15342 621.48700:8446 653.85541:6917 847.67792:25702 864.69916:35546	0	1132128.01595436	3426753.01966334	2712089.31065232	2608975.41365322	8265424.29119214	4679114.41472002	1349247.92755746	5887662.2554161	21129381.6323171	92452151.189893	103583124.275026	66576515.916662	73149966.8974096	423343622.895047	89802465.2650121	646528145.76391	44834758.639487	58308995.9166586	44834759.4436496	0	2644053.25438129	546437.032255646	1084326.7437265	760634.037988057	842176.904846538	397090.02433446	6796913.15193307	1758407.15898829	0	3757674.33110112	189570671.72941	49326171.3332651	0	1853754.78855673	0	2417849.91365385	222740495.141144	7779354.28695819	0	2128367.97632566
2263	22.066	864.80219	TG 51:1|TG 16:0_17:0_18:1	[M+NH4]+	null	1.00	True	14.838	864.80151	C54H102O6	TG	RHDRMOUSDQDVCE-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC)CCCCCCCC=CCCCCCCCC	410	False	True	True	Normalized unit: NormalizedByInternalStandardPeakHeight; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_1; Tag: Confirmed	False	False	2263	0	0.00	1.00	0.885	0.928	0.976	5.00	2.00	2.592	3763.86	lard_12_pos	864.80255:49452044 865.80722:29563224 866.81189:9272632	100.45156:6480 102.13478:20356 107.09277:11413 109.10799:105057 110.84164:6733 111.12360:47980 121.10602:37155 123.12174:74420 125.13461:20256 135.11876:36985 137.13286:37411 139.14647:9271 149.13225:23591 151.14769:24845 165.16295:18819 235.24136:10426 239.23767:47320 247.24191:20399 265.25333:83289 313.27432:20311 327.29074:13087 339.28763:10137 359.30884:7548 489.44363:9016 537.48700:30149 549.48322:12715 563.50330:53570 564.50702:14523 565.51935:1032574 577.51984:1070967 579.53412:14259 590.52710:10446 591.53516:1160372 593.55127:20405 605.55157:45836 718.77997:14204 847.77209:13020 864.80121:250564	29209769.2009799	201762719.462245	943108799.629224	164168985.87945	303915606.374404	301622430.500626	220994096.259648	232111027.69566	1232812874.6853	132594346.380204	142964350.643726	476850874.8964	155383406.103931	123004070.827343	1640704651.57261	344345994.678629	3182143166.79561	608985162.123353	757563060.361216	608985175.04727	27262210.436356	576206661.966513	1059532452.73361	501585406.93279	466480337.148926	417558386.388462	264517648.1774	1178663728.11142	585525592.319715	29209769.2009799	450062067.560819	774748857.737306	658511132.510613	27262210.436356	631258776.722355	0	404006582.637146	1098005694.66869	85781485.8124457	0	318999957.689267
2264	22.720	864.83899	TG O-52:1|TG O-18:0_16:0_18:1	[M+NH4]+	null	0.93	True	15.670	864.83789	C55H106O5	EtherTG	BJGHBVVNFOFKNW-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COCCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCC	410	False	True	True	Normalized unit: NormalizedByInternalStandardPeakHeight; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_1; Tag: Confirmed	False	False	2264	0	0.00	1.00	0.801	0.821	0.933	4.00	2.00	2.532	530.73	iQC_1_pos	864.83917:9951315 865.84384:6221520 866.84851:1733325	102.13508:18744 109.10754:31806 111.12334:24061 121.10532:13610 123.12135:24005 135.11826:10624 137.13193:6613 137.82138:6770 213.84637:6913 239.23615:12753 265.25290:15862 304.41516:25618 534.87860:6820 537.52094:20441 538.10437:7542 549.48932:10111 551.50391:10528 563.54010:233901 565.55566:739206 577.41687:14340 577.51886:200917 579.53021:44750 591.57153:697911 593.58704:48023 605.55035:57829 619.59760:22504 717.88660:11471 864.82739:7911	1820317.46887095	56067811.3048182	48309418.9488209	66001224.4165165	124544631.416621	56675729.844242	42575163.313649	32887112.7497221	75943002.8433845	11659523.7607873	28988635.5351623	33503253.1997944	19676085.6956472	29144485.2407895	46448139.1772552	25163851.1894271	28854963.3443554	67241349.6765923	85137551.8379931	67241348.8864266	1556748.57256319	112298522.962243	191588859.741149	89672474.3844894	170224642.760509	107764012.329557	162020287.432977	314183699.528437	163808241.367488	1820317.46887095	62875511.8547218	27929867.1429023	73206750.1336707	1556748.57256319	163945092.563356	0	28263987.9032498	10127338.8698782	10332377.3634579	0	70426331.2965595
2269	18.389	866.72394	TG 52:7|TG 14:0_16:1_22:6	[M+NH4]+	null	0.52	True	13.683	866.72321	C55H92O6	TG	VZGVNGYRUWCXSM-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCCCCCC)COC(=O)CCCCCCCCCCCCC)CCC=CCC=CCC=CCC=CCC=CCC=CCC	410	False	True	True	Normalized unit: NormalizedByInternalStandardPeakHeight; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_1; Tag: Confirmed	False	False	2269	0	0.00	1.00	0.669	0.738	0.837	5.00	2.00	2.445	1841.87	chow_4_pos	866.72437:1024346 867.72903:659317 868.73370:2378205	102.98669:6998 105.07811:8338 109.10816:22292 117.32944:6976 121.10607:13601 131.08691:7033 133.10320:8902 135.11905:14298 146.45374:6324 149.13138:7828 293.22690:12408 304.41281:19222 311.23834:21761 359.73990:7496 395.06189:6308 521.45770:196901 537.68719:6870 593.45819:13567 595.47363:22818 621.48566:24321 623.49939:12532 849.69476:16556 866.71539:49111	0	3584063.46239561	16396887.0440733	4460736.69991671	7783541.84019594	32366203.9915993	14253480.1080463	5055949.26709343	25321867.0872638	90033100.1762446	699578866.112863	198044231.799338	443586933.256427	391210457.891824	1847061218.94495	458799350.717115	1715067133.26075	121505294.973871	148874948.561772	121505297.010439	0	8647917.02283036	4038793.04502473	3219528.89206417	2407535.77438186	2834730.87449983	487405.035239351	22355520.1056572	5511384.12976066	0	13652841.187573	730422661.519939	130628513.515361	0	6187851.85993227	0	10613178.8894124	674219358.449141	15801876.2786949	0	6962775.76813984
2274	22.412	866.81799	TG 51:0|TG 16:0_17:0_18:0	[M+NH4]+	null	1.00	True	15.325	866.81708	C54H104O6	TG	YVLSJEQNDDKMQI-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCC	410	False	True	True	Normalized unit: NormalizedByInternalStandardPeakHeight; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_1; Tag: Confirmed	False	False	2274	0	0.00	1.00	0.870	0.906	0.969	4.00	2.00	2.579	471.94	fishoil_14_pos	866.81866:3565408 867.82333:2078151 868.82800:576387	102.13521:17864 109.10804:57993 111.12362:20151 123.12115:33426 124.28118:7369 125.13551:8853 137.13272:21235 151.14726:13044 165.16455:9128 171.24168:8336 176.08846:8946 180.59280:7165 239.23708:27330 253.25186:19808 267.26819:12645 304.46893:11010 341.30417:11953 523.47040:11002 537.48993:37108 551.50214:82250 565.51892:623380 579.53485:526704 593.55023:556668 607.56592:70248 621.58136:23759 719.08911:12132 866.81433:118275	12548079.9143103	17123521.1430997	83681801.8548817	14825106.0410978	20388096.2534739	17084490.991409	15162172.6109574	13721254.1450594	116706902.47672	22450729.3259209	17383278.0924839	79380258.3633025	33231205.2156742	18255844.5246505	234098663.098481	43277741.2994717	583334081.82462	68726328.8152238	86188257.3028634	68726331.0383985	9959440.09403796	33236031.4819859	58073421.5778944	39373514.5520957	33669327.458056	36892421.0245036	28298502.2721807	66187204.7527416	42870305.1620566	12548079.9143103	37336668.1895873	128926475.218076	74546972.3854953	9959440.09403796	42325091.0351893	0	39838330.5296684	197311406.432689	10081648.4711335	0	13148665.2802689
2275	22.971	866.85480	TG O-52:0|TG O-18:0_16:0_18:0	[M+NH4]+	null	0.93	True	16.136	866.85352	C55H108O5	EtherTG	CEEXXJUVQPNYKF-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCC)COCCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCC	410	False	True	True	Normalized unit: NormalizedByInternalStandardPeakHeight; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_1; Tag: Confirmed	False	False	2275	0	0.00	1.00	0.895	0.905	0.920	4.00	2.00	2.564	320.66	lard_6_pos	866.85498:8207414 867.85965:5158126 868.86432:1502600	102.13508:11613 109.10734:6258 127.15144:7054 131.17732:6376 141.16360:7016 176.11327:6158 239.23718:14132 397.74170:7476 419.23090:6741 551.50153:34439 565.55493:484881 579.53284:119946 593.58624:700881 607.56616:16549 692.42114:7536 866.85468:10047	403909.649710599	11812611.6314301	9589061.94795978	13039916.4176136	23664296.467579	10648625.9525125	8086360.60972376	6267154.82985411	15520066.1295671	3845199.62762154	8261107.98338972	5149355.76378162	5033080.27431496	8543080.31136027	12541421.2383067	7226178.24397651	7700031.75003012	20729727.6888881	26250467.0157033	20729727.71784	178131.392530388	40091101.4693871	71278630.1181661	36911172.261438	60578109.0429253	39062734.1122276	50265026.2369853	120642778.428683	68089613.5169074	403909.649710599	12328511.74828	7287431.89909768	22569974.1408105	178131.392530388	60864895.6483399	0	5405298.71746655	2720439.21074408	3187400.32810482	0	27586598.1903638
2286	19.045	868.73962	TG 52:6|TG 16:1_18:2_18:3	[M+NH4]+	null	0.83	True	13.783	868.73889	C55H94O6	TG	NOOJQDXMGLPOOA-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCC=CCCCCCC)CCCCCCCC=CCC=CCC=CCC	410	False	True	True	Normalized unit: NormalizedByInternalStandardPeakHeight; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_1; Tag: Confirmed	False	False	2286	0	0.00	1.00	0.753	0.833	0.907	5.00	2.00	2.514	1483.35	chow_2_pos	868.73975:1644667 869.74441:937609 870.74908:293142	105.07716:7256 107.09335:16849 109.10764:26188 114.13278:6708 119.08969:9473 121.10587:35365 123.12120:19788 125.41847:6918 133.10298:11894 135.11838:30535 137.13216:7068 137.98582:7646 147.11716:16235 149.13232:18667 157.09160:6628 161.13271:12408 163.14841:7580 173.13251:9203 175.14706:12499 207.31131:7840 243.20981:9872 261.22043:39298 263.23599:12483 317.24789:12315 569.45264:11170 571.47418:129427 573.48871:220497 575.50360:14322 595.47174:20599 597.48761:188240 599.49762:12086 851.71301:112782 868.74371:92193	0	52352079.2210654	216155460.257296	66385970.3683416	85248042.0668098	231174332.384576	133400074.929143	70905019.2342812	314376007.429354	250711698.927333	2518635169.6337	596424305.821821	722100642.465277	931726561.753264	5129600401.98313	958288265.471387	2350741939.25386	567660044.961572	740634064.968992	567660028.63396	0	224288602.722478	145519195.692136	109053845.021106	75845019.4294059	84010306.1963793	24342260.1556022	661840794.734993	139372631.777744	0	146249623.236358	1682278623.16372	625318046.188174	0	183034081.966231	0	96453970.0034309	1615472446.20349	99866601.7274717	0	202210239.130059
2287	19.388	868.73981	TG 52:6|TG 16:0_16:1_20:5	[M+NH4]+	null	0.45	True	13.949	868.73889	C55H94O6	TG	CCDSJNBGVOSHIH-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCCCCCC)COC(=O)CCCCCCCCCCCCCCC)CCCC=CCC=CCC=CCC=CCC=CCC	410	False	True	True	Normalized unit: NormalizedByInternalStandardPeakHeight; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_1; Tag: Confirmed	False	False	2287	0	0.00	1.00	0.617	0.737	0.856	5.00	2.00	2.442	2810.45	fishoil_12_pos	868.73981:48101388 869.74447:29531832 870.74914:9776487	101.16960:26957 105.07789:143580 107.09358:237089 109.10042:34181 109.10793:445304 111.08607:48020 111.12345:135540 117.07570:250905 119.09019:303348 121.10590:463031 123.12146:284557 125.09863:43410 129.07256:118264 131.08765:405113 133.10329:263495 135.08173:43235 135.11864:452926 137.13269:177283 143.08527:90744 145.10146:320770 147.11713:135888 149.09564:61348 149.13260:206515 151.14766:66025 153.12651:38201 155.08549:42539 157.10081:110501 159.11723:279660 161.13283:153380 163.11127:101981 163.14740:104463 169.10063:90830 171.11723:143725 173.13324:172755 175.11157:55018 175.14839:186840 177.16360:32446 183.11702:138909 185.13261:203015 187.11095:35222 187.14867:216242 189.12697:41756 189.16373:54243 197.13248:82864 199.14778:118990 201.12993:40398 201.16408:836439 203.14265:48284 211.14772:117895 211.20610:68024 215.14297:41914 219.21063:84892 225.16316:90992 237.22151:241538 239.18018:62429 239.23619:194666 241.19585:38703 243.17570:33292 243.21100:55105 251.78589:28330 257.22653:46255 259.20538:55810 265.25293:57883 267.21078:787949 285.21957:1055596 304.41568:108312 311.25848:639031 313.27377:685287 339.28922:185066 341.24948:32986 547.47137:36051 549.48828:8064451 569.45563:273541 571.47430:81687 575.50592:279263 577.51971:91364 595.47174:1477917 597.48840:1081018 603.53687:59296 623.50293:380682 779.70312:38054 833.70410:84015 851.71301:1090034 868.74011:2025557	0	24016941.781585	68413939.8380422	23575425.2461064	69849809.0286734	79270593.4751648	37405539.1275548	35147625.4524157	61681002.20263	265878189.679563	2145086891.05522	715248873.156095	700829034.328019	796299024.327416	3088541599.51463	1012727004.30667	4050115337.81591	462904974.190223	605779349.040421	462904961.339485	0	227187125.990503	137185386.192799	95535962.7117804	78669388.2491108	88965152.3740179	23940940.1752183	520394813.288102	145346724.751235	0	49920109.5190215	1596840744.27294	510529761.523376	0	164653186.716596	0	22292988.7550945	1356353301.5412	82488562.48975	0	155512441.899346
2288	19.737	868.74005	TG 52:6|TG 14:0_16:0_22:6	[M+NH4]+	null	0.69	True	14.055	868.73889	C55H94O6	TG	UXGPUQXLYDHGHO-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCC)CCC=CCC=CCC=CCC=CCC=CCC=CCC	410	False	True	True	Normalized unit: NormalizedByInternalStandardPeakHeight; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_1; Tag: Confirmed	False	False	2288	0	0.00	1.00	0.739	0.794	0.861	5.00	2.00	2.482	1885.79	lard_12_pos	868.74011:1141406 869.74478:744714 870.74945:12698182	109.10760:14513 111.97427:7053 113.66271:6424 123.12148:6842 131.08707:9431 201.16354:6284 207.56752:7498 285.24176:10353 293.22510:9734 311.23703:19509 313.27609:9328 523.47272:149431 595.47394:41592 623.50330:15041 717.84070:7885 851.71460:14826 868.74884:40178	0	11611167.6628176	77855387.2175144	15579026.8023886	21567745.5695341	54871039.0712395	26044231.6498621	16685977.5438387	116885850.385848	99514730.6144251	298950954.367233	443804354.009096	236794424.169682	176705998.714047	1141652349.36903	410260766.371703	4101972219.65417	295451756.828545	370344953.983751	295451746.028464	0	45176841.1531007	31030085.5247798	16405619.2220545	18107617.6407352	15059345.7456506	12455441.6630223	60254601.1537069	32649111.2539294	0	42637553.2378803	863706974.658674	320416152.280253	0	28892332.9196224	0	37778155.9851073	1347668671.55995	43239610.6557448	0	16908203.7476112
2302	20.542	870.75482	TG 52:5|TG 16:0_16:0_20:5	[M+NH4]+	null	0.38	True	14.215	870.75452	C55H96O6	TG	MKRZSXAKFYWUAW-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC)CCCC=CCC=CCC=CCC=CCC=CCC	410	False	True	True	Normalized unit: NormalizedByInternalStandardPeakHeight; Annotation method: Msp20250929174203_NCDK_conventional_converted_dev_1; Tag: Confirmed	False	False	2302	0	0.00	1.00	0.690	0.812	0.920	4.00	2.00	2.502	3306.92	fishoil_12_pos	870.75513:23221462 871.75979:14586615 872.76446:9163664	105.07774:93380 107.09346:61355 109.10803:220775 111.12276:40657 117.07561:107127 119.09013:105059 121.10595:94748 123.12142:159360 125.13493:16194 128.06564:13653 129.07243:47663 131.08737:173502 133.10300:94676 135.11865:78512 137.13271:63977 141.06949:14681 143.08577:54225 145.10165:113212 147.11690:52998 149.09596:20015 149.13197:38710 151.14760:22053 155.08492:11595 157.10152:57456 159.11714:120727 161.13261:78942 163.11143:30701 163.14780:19365 165.16324:24990 168.47903:10836 169.10083:29444 171.11685:67925 173.13310:89963 175.11133:18597 175.14836:74399 177.12758:12964 183.11748:50103 185.13280:81591 187.14885:90840 189.12746:21240 189.16322:37742 197.13217:42036 199.14890:65002 201.12781:20764 201.16406:346742 203.14310:18681 203.17850:18429 211.14723:49275 213.16345:16709 215.14336:17950 221.22641:28472 225.16275:42817 239.17931:15593 239.23720:208611 241.19392:23705 243.17322:13417 243.21082:21966 257.18942:26580 257.22275:16498 257.24997:18066 259.20551:26587 267.21115:323433 269.22424:11251 285.22153:482788 287.24188:10056 311.25699:11019 313.27411:672478 341.24832:13430 367.28473:32722 367.88150:11300 505.43204:12916 523.45648:24480 549.48773:41383 551.50391:3461499 569.45654:21529 571.47443:38060 577.51917:112874 597.48853:1328233 599.50488:13662 625.52222:14430 718.32654:17339 835.71301:51635 853.72760:450978 870.75562:809817	24994.2986416459	496672362.188524	1229282644.20015	1041202.09130449	1121307104.62295	1038888343.76389	851269467.580018	904468890.88619	1528488116.37151	132162822.591767	379377690.8536	541321468.280753	274322838.390912	241406988.301447	1239182117.24012	394666237.652142	3924317200.96557	320013407.466627	356790785.762819	320013416.433198	40361.4808693032	1409899687.1496	415124103.452894	635770216.592808	726786417.67237	778665367.983319	230454770.130255	2147429291.12329	918823559.608667	24994.2986416459	896427266.463066	890844670.534539	332272536.554215	40361.4808693032	907869176.71415	0	469769518.399035	1272271262.97501	21233426.6709698	0	611073333.047116
